photo_id,scientificName,kingdom,phylum,class,order,family,genus,species,common_name,taxonRank,photo_url,image_path,text_description
29528,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/29528/medium.JPG,biotrove_processed/images/29528.jpg,"Thamnophis elegans (Western Terrestrial Garter Snake) - Colubridae, Order Squamata, Class Reptilia"
29529,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/29529/medium.JPG,biotrove_processed/images/29529.jpg,"Thamnophis elegans (Western Terrestrial Garter Snake) - Colubridae, Order Squamata, Class Reptilia"
29707,Zootoca vivipara,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Zootoca,vivipara,Viviparous Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/29707/medium.jpg,biotrove_processed/images/29707.jpg,"Zootoca vivipara (Viviparous Lizard) - Lacertidae, Order Squamata, Class Reptilia"
29802,Python natalensis,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Python,natalensis,Southern African Python,species,http://inaturalist-open-data.s3.amazonaws.com/photos/29802/medium.jpg,biotrove_processed/images/29802.jpg,"Python natalensis (Southern African Python) - Pythonidae, Order Squamata, Class Reptilia"
29803,Python natalensis,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Python,natalensis,Southern African Python,species,http://inaturalist-open-data.s3.amazonaws.com/photos/29803/medium.jpg,biotrove_processed/images/29803.jpg,"Python natalensis (Southern African Python) - Pythonidae, Order Squamata, Class Reptilia"
29920,Anolis pogus,Animalia,Chordata,Reptilia,Squamata,Anolidae,Anolis,pogus,bearded anole,species,http://inaturalist-open-data.s3.amazonaws.com/photos/29920/medium.jpg,biotrove_processed/images/29920.jpg,"Anolis pogus (bearded anole) - Anolidae, Order Squamata, Class Reptilia"
30083,Bitis arietans,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,arietans,Puff Adder,species,http://inaturalist-open-data.s3.amazonaws.com/photos/30083/medium.jpg,biotrove_processed/images/30083.jpg,"Bitis arietans (Puff Adder) - Viperidae, Order Squamata, Class Reptilia"
30120,Heliobolus lugubris,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Heliobolus,lugubris,Bushveld Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/30120/medium.jpg,biotrove_processed/images/30120.jpg,"Heliobolus lugubris (Bushveld Lizard) - Lacertidae, Order Squamata, Class Reptilia"
30157,Stigmochelys pardalis,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Stigmochelys,pardalis,Leopard Tortoise,species,http://inaturalist-open-data.s3.amazonaws.com/photos/30157/medium.jpg,biotrove_processed/images/30157.jpg,"Stigmochelys pardalis (Leopard Tortoise) - Testudinidae, Order Testudines, Class Reptilia"
30595,Phrynosoma blainvillii,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,blainvillii,Coast Horned Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/30595/medium.jpg,biotrove_processed/images/30595.jpg,"Phrynosoma blainvillii (Coast Horned Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
30594,Phrynosoma blainvillii,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,blainvillii,Coast Horned Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/30594/medium.jpg,biotrove_processed/images/30594.jpg,"Phrynosoma blainvillii (Coast Horned Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
30596,Phrynosoma blainvillii,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,blainvillii,Coast Horned Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/30596/medium.jpg,biotrove_processed/images/30596.jpg,"Phrynosoma blainvillii (Coast Horned Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
30566,Aspidoscelis tigris,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tigris,Western Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/30566/medium.jpg,biotrove_processed/images/30566.jpg,"Aspidoscelis tigris (Western Whiptail) - Teiidae, Order Squamata, Class Reptilia"
30567,Aspidoscelis tigris,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tigris,Western Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/30567/medium.jpg,biotrove_processed/images/30567.jpg,"Aspidoscelis tigris (Western Whiptail) - Teiidae, Order Squamata, Class Reptilia"
30914,Phrynosoma blainvillii,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,blainvillii,Coast Horned Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/30914/medium.jpg,biotrove_processed/images/30914.jpg,"Phrynosoma blainvillii (Coast Horned Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
31081,Chamaeleo dilepis,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Chamaeleo,dilepis,Flap-necked Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/31081/medium.jpg,biotrove_processed/images/31081.jpg,"Chamaeleo dilepis (Flap-necked Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
31082,Crocodylus niloticus,Animalia,Chordata,Reptilia,Crocodylia,Crocodylidae,Crocodylus,niloticus,Nile Crocodile,species,http://inaturalist-open-data.s3.amazonaws.com/photos/31082/medium.jpg,biotrove_processed/images/31082.jpg,"Crocodylus niloticus (Nile Crocodile) - Crocodylidae, Order Crocodylia, Class Reptilia"
31083,Crocodylus niloticus,Animalia,Chordata,Reptilia,Crocodylia,Crocodylidae,Crocodylus,niloticus,Nile Crocodile,species,http://inaturalist-open-data.s3.amazonaws.com/photos/31083/medium.jpg,biotrove_processed/images/31083.jpg,"Crocodylus niloticus (Nile Crocodile) - Crocodylidae, Order Crocodylia, Class Reptilia"
31084,Crocodylus niloticus,Animalia,Chordata,Reptilia,Crocodylia,Crocodylidae,Crocodylus,niloticus,Nile Crocodile,species,http://inaturalist-open-data.s3.amazonaws.com/photos/31084/medium.jpg,biotrove_processed/images/31084.jpg,"Crocodylus niloticus (Nile Crocodile) - Crocodylidae, Order Crocodylia, Class Reptilia"
31089,Varanus niloticus,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,niloticus,Nile Monitor,species,http://inaturalist-open-data.s3.amazonaws.com/photos/31089/medium.jpg,biotrove_processed/images/31089.jpg,"Varanus niloticus (Nile Monitor) - Varanidae, Order Squamata, Class Reptilia"
31348,Pituophis catenifer,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pituophis,catenifer,Gopher Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/31348/medium.jpg,biotrove_processed/images/31348.jpg,"Pituophis catenifer (Gopher Snake) - Colubridae, Order Squamata, Class Reptilia"
31442,Contia tenuis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Contia,tenuis,Sharp-tailed Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/31442/medium.jpg,biotrove_processed/images/31442.jpg,"Contia tenuis (Sharp-tailed Snake) - Colubridae, Order Squamata, Class Reptilia"
31780,Pituophis catenifer,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pituophis,catenifer,Gopher Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/31780/medium.jpg,biotrove_processed/images/31780.jpg,"Pituophis catenifer (Gopher Snake) - Colubridae, Order Squamata, Class Reptilia"
31781,Pituophis catenifer,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pituophis,catenifer,Gopher Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/31781/medium.jpg,biotrove_processed/images/31781.jpg,"Pituophis catenifer (Gopher Snake) - Colubridae, Order Squamata, Class Reptilia"
31867,Crocodylus niloticus,Animalia,Chordata,Reptilia,Crocodylia,Crocodylidae,Crocodylus,niloticus,Nile Crocodile,species,http://inaturalist-open-data.s3.amazonaws.com/photos/31867/medium.jpg,biotrove_processed/images/31867.jpg,"Crocodylus niloticus (Nile Crocodile) - Crocodylidae, Order Crocodylia, Class Reptilia"
32089,Crocodylus niloticus,Animalia,Chordata,Reptilia,Crocodylia,Crocodylidae,Crocodylus,niloticus,Nile Crocodile,species,http://inaturalist-open-data.s3.amazonaws.com/photos/32089/medium.jpg,biotrove_processed/images/32089.jpg,"Crocodylus niloticus (Nile Crocodile) - Crocodylidae, Order Crocodylia, Class Reptilia"
32090,Crocodylus niloticus,Animalia,Chordata,Reptilia,Crocodylia,Crocodylidae,Crocodylus,niloticus,Nile Crocodile,species,http://inaturalist-open-data.s3.amazonaws.com/photos/32090/medium.jpg,biotrove_processed/images/32090.jpg,"Crocodylus niloticus (Nile Crocodile) - Crocodylidae, Order Crocodylia, Class Reptilia"
32136,Pseudemys rubriventris,Animalia,Chordata,Reptilia,Testudines,Emydidae,Pseudemys,rubriventris,Northern Red-bellied Cooter,species,http://inaturalist-open-data.s3.amazonaws.com/photos/32136/medium.jpg,biotrove_processed/images/32136.jpg,"Pseudemys rubriventris (Northern Red-bellied Cooter) - Emydidae, Order Testudines, Class Reptilia"
32137,Pseudemys rubriventris,Animalia,Chordata,Reptilia,Testudines,Emydidae,Pseudemys,rubriventris,Northern Red-bellied Cooter,species,http://inaturalist-open-data.s3.amazonaws.com/photos/32137/medium.jpg,biotrove_processed/images/32137.jpg,"Pseudemys rubriventris (Northern Red-bellied Cooter) - Emydidae, Order Testudines, Class Reptilia"
32763,Thamnophis radix,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,radix,Plains Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/32763/medium.jpg,biotrove_processed/images/32763.jpg,"Thamnophis radix (Plains Garter Snake) - Colubridae, Order Squamata, Class Reptilia"
33035,Anolis carolinensis,Animalia,Chordata,Reptilia,Squamata,Anolidae,Anolis,carolinensis,Green Anole,species,http://inaturalist-open-data.s3.amazonaws.com/photos/33035/medium.jpg,biotrove_processed/images/33035.jpg,"Anolis carolinensis (Green Anole) - Anolidae, Order Squamata, Class Reptilia"
33079,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/33079/medium.jpg,biotrove_processed/images/33079.jpg,"Sceloporus occidentalis (Western Fence Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
33154,Acanthocercus gregorii,Animalia,Chordata,Reptilia,Squamata,Agamidae,Acanthocercus,gregorii,Gregory's Blue-headed Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/33154/medium.jpg,biotrove_processed/images/33154.jpg,"Acanthocercus gregorii (Gregory's Blue-headed Agama) - Agamidae, Order Squamata, Class Reptilia"
33342,Thamnophis radix,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,radix,Plains Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/33342/medium.jpg,biotrove_processed/images/33342.jpg,"Thamnophis radix (Plains Garter Snake) - Colubridae, Order Squamata, Class Reptilia"
33526,Chelonia mydas,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/33526/medium.jpg,biotrove_processed/images/33526.jpg,"Chelonia mydas (Green Turtle) - Cheloniidae, Order Testudines, Class Reptilia"
33527,Chelonia mydas,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/33527/medium.jpg,biotrove_processed/images/33527.jpg,"Chelonia mydas (Green Turtle) - Cheloniidae, Order Testudines, Class Reptilia"
33784,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/33784/medium.jpg,biotrove_processed/images/33784.jpg,"Sceloporus occidentalis (Western Fence Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
33850,Diadophis punctatus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Diadophis,punctatus,Ringneck Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/33850/medium.JPG,biotrove_processed/images/33850.jpg,"Diadophis punctatus (Ringneck Snake) - Colubridae, Order Squamata, Class Reptilia"
33851,Diadophis punctatus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Diadophis,punctatus,Ringneck Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/33851/medium.JPG,biotrove_processed/images/33851.jpg,"Diadophis punctatus (Ringneck Snake) - Colubridae, Order Squamata, Class Reptilia"
33852,Anolis carolinensis,Animalia,Chordata,Reptilia,Squamata,Anolidae,Anolis,carolinensis,Green Anole,species,http://inaturalist-open-data.s3.amazonaws.com/photos/33852/medium.JPG,biotrove_processed/images/33852.jpg,"Anolis carolinensis (Green Anole) - Anolidae, Order Squamata, Class Reptilia"
33859,Anolis carolinensis,Animalia,Chordata,Reptilia,Squamata,Anolidae,Anolis,carolinensis,Green Anole,species,http://inaturalist-open-data.s3.amazonaws.com/photos/33859/medium.JPG,biotrove_processed/images/33859.jpg,"Anolis carolinensis (Green Anole) - Anolidae, Order Squamata, Class Reptilia"
33892,Carphophis amoenus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Carphophis,amoenus,Eastern Worm Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/33892/medium.jpg,biotrove_processed/images/33892.jpg,"Carphophis amoenus (Eastern Worm Snake) - Colubridae, Order Squamata, Class Reptilia"
33893,Carphophis amoenus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Carphophis,amoenus,Eastern Worm Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/33893/medium.jpg,biotrove_processed/images/33893.jpg,"Carphophis amoenus (Eastern Worm Snake) - Colubridae, Order Squamata, Class Reptilia"
34160,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/34160/medium.jpg,biotrove_processed/images/34160.jpg,"Thamnophis elegans (Western Terrestrial Garter Snake) - Colubridae, Order Squamata, Class Reptilia"
41047,Phelsuma laticauda,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,laticauda,Gold Dust Day Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/41047/medium.jpg,biotrove_processed/images/41047.jpg,"Phelsuma laticauda (Gold Dust Day Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
34492,Thamnophis elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,elegans,Western Terrestrial Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/34492/medium.jpg,biotrove_processed/images/34492.jpg,"Thamnophis elegans (Western Terrestrial Garter Snake) - Colubridae, Order Squamata, Class Reptilia"
34507,Dipsosaurus dorsalis,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Dipsosaurus,dorsalis,Desert Iguana,species,http://inaturalist-open-data.s3.amazonaws.com/photos/34507/medium.jpg,biotrove_processed/images/34507.jpg,"Dipsosaurus dorsalis (Desert Iguana) - Iguanidae, Order Squamata, Class Reptilia"
34546,Elgaria coerulea,Animalia,Chordata,Reptilia,Squamata,Anguidae,Elgaria,coerulea,Northern Alligator Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/34546/medium.jpg,biotrove_processed/images/34546.jpg,"Elgaria coerulea (Northern Alligator Lizard) - Anguidae, Order Squamata, Class Reptilia"
34609,Aspidoscelis cozumela,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,cozumela,Cozumel Racerunner,species,http://inaturalist-open-data.s3.amazonaws.com/photos/34609/medium.jpg,biotrove_processed/images/34609.jpg,"Aspidoscelis cozumela (Cozumel Racerunner) - Teiidae, Order Squamata, Class Reptilia"
34613,Crocodylus acutus,Animalia,Chordata,Reptilia,Crocodylia,Crocodylidae,Crocodylus,acutus,American Crocodile,species,http://inaturalist-open-data.s3.amazonaws.com/photos/34613/medium.jpg,biotrove_processed/images/34613.jpg,"Crocodylus acutus (American Crocodile) - Crocodylidae, Order Crocodylia, Class Reptilia"
34627,Heosemys spinosa,Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Heosemys,spinosa,Spiny Terrapin,species,http://inaturalist-open-data.s3.amazonaws.com/photos/34627/medium.jpg,biotrove_processed/images/34627.jpg,"Heosemys spinosa (Spiny Terrapin) - Geoemydidae, Order Testudines, Class Reptilia"
34666,Callisaurus draconoides,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Callisaurus,draconoides,Zebra-tailed Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/34666/medium.jpg,biotrove_processed/images/34666.jpg,"Callisaurus draconoides (Zebra-tailed Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
34670,Sceloporus jarrovii,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,jarrovii,Mountain Spiny Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/34670/medium.jpg,biotrove_processed/images/34670.jpg,"Sceloporus jarrovii (Mountain Spiny Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
34687,Crotalus scutulatus,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,scutulatus,Mohave Rattlesnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/34687/medium.jpg,biotrove_processed/images/34687.jpg,"Crotalus scutulatus (Mohave Rattlesnake) - Viperidae, Order Squamata, Class Reptilia"
34689,Phrynosoma hernandesi,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,hernandesi,Greater Short-horned Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/34689/medium.jpg,biotrove_processed/images/34689.jpg,"Phrynosoma hernandesi (Greater Short-horned Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
34736,Aspidoscelis tigris,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,tigris,Western Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/34736/medium.jpg,biotrove_processed/images/34736.jpg,"Aspidoscelis tigris (Western Whiptail) - Teiidae, Order Squamata, Class Reptilia"
34759,Thamnophis atratus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,atratus,Aquatic Garter Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/34759/medium.jpg,biotrove_processed/images/34759.jpg,"Thamnophis atratus (Aquatic Garter Snake) - Colubridae, Order Squamata, Class Reptilia"
34766,Charina bottae,Animalia,Chordata,Reptilia,Squamata,Boidae,Charina,bottae,Northern Rubber Boa,species,http://inaturalist-open-data.s3.amazonaws.com/photos/34766/medium.jpg,biotrove_processed/images/34766.jpg,"Charina bottae (Northern Rubber Boa) - Boidae, Order Squamata, Class Reptilia"
